created_at,id,full_text,entities,is_quote_status,retweet_count,favorite_count,possibly_sensitive,keyword,location,hashtags_count,city,province,country,sentiment
Tue Dec 22 21:03:21 +0000 2020,1.34148952576013e+18,"It’s infuriating seeing  get the vaccine when his whole government down played the pandemic, doing nothing about it, and calling it a hoax. Meanwhile, frontline staff are still slugging away in the pits of COVID purgatory. Poor fucking leadership #COVID19",['COVID19'],FALSE,0.0,1.0,,Covid19 vaccine,,1.0,,,,neg
Mon Dec 14 07:14:14 +0000 2020,1.33838176941067e+18,"A vaccine won’t help any of the patients with COVID19 in my ER right now. It won’t help those that’ll come tomorrow either. Or the day after.

The pandemic is worsening everyday. What’ll get us through the next few months is vigilance. And masks. And distancing. And patience.",[],FALSE,18307.0,90670.0,,Covid19 vaccine,🗽 New York City 🗽,0.0,New York,NY,United States,neg
Tue Dec 22 21:02:27 +0000 2020,1.34148929940192e+18,"Wouldn’t be cool if everyone wrote about their experiences with 2020 and we put it on a online platform so we can see how different it was with others around the world. This would be so cool and informative! Rt or like if you want to do it. 
#COVID19 #vaccine #global!!","['COVID19', 'vaccine', 'global']",FALSE,2.0,0.0,,Covid19 vaccine,,3.0,,,,pos
Sat Dec 19 02:22:16 +0000 2020,1.34012023492608e+18,Child care workers are essential workers. They are front line workers. And they deserve to be among the next group to receive the #COVID19 vaccine. Thread👇🏻👇🏻,['COVID19'],TRUE,54.0,134.0,FALSE,Covid19 vaccine,"Oakland, CA",1.0,Oakland,CA,United States,neu
Tue Dec 22 21:02:44 +0000 2020,1.34148936945942e+18,Some of NRHA's all-star members put together a rapid response policy brief on rural vaccine distribution. #ruralhealth #COVID19,"['ruralhealth', 'COVID19']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,Kansas City/ Washington D.C.,2.0,,,United States,neu
Tue Dec 22 21:02:40 +0000 2020,1.34148935618013e+18,Anyone who claimed Covid was a hoax or downplayed it and is now skipping in front of millions of essential workers should be ashamed of themselves.  #covidvacccine #COVID19 #vaccine,"['covidvacccine', 'COVID19', 'vaccine']",TRUE,0.0,0.0,FALSE,Covid19 vaccine,"Las Vegas, NV",3.0,Las Vegas,NV,United States,neg
Tue Dec 22 10:43:04 +0000 2020,1.34133342750574e+18,"🟥 President of Abkhazia Aslan Bzhaniya in  interview:

➡️ The delivery of the #SputnikV #vaccine is expected in late January / early February.

▪️ Earlier, #Abkhazia requested 20 000 doses of #coronavirus vaccine from #RussianFederation.

#Covid19 #Caucasus #Politics","['SputnikV', 'vaccine', 'Abkhazia', 'coronavirus', 'RussianFederation', 'Covid19', 'Caucasus', 'Politics']",FALSE,1.0,1.0,FALSE,Covid19 vaccine,,8.0,,,,neu
Tue Dec 22 21:02:22 +0000 2020,1.34148928059468e+18,"Dallas County Medical Society is proud to announce a partnership with Kroger Pharmacies for #COVID19 Vaccine Access to Dallas County Physicians!

Click here to learn more:",['COVID19'],FALSE,0.0,1.0,FALSE,Covid19 vaccine,"Dallas, Texas",1.0,Dallas,TX,United States,neu
Tue Dec 22 21:02:20 +0000 2020,1.34148927239464e+18,"More unconscionable self-serving conduct from the notorious  

BC has only a few thousand doses and yet a middle-aged person who works in an office gets a vaccine long before doctors, nurses, LTC workers, LTC residents...Disgusting.

#COVID19 #BCpoli #CDNpoli","['COVID19', 'BCpoli', 'CDNpoli']",TRUE,0.0,0.0,FALSE,Covid19 vaccine,,3.0,,,,neg
Tue Dec 22 21:02:00 +0000 2020,1.34148918589567e+18,"This might be a Problem. #COVID19
#vaccine
""He notes that both mRNA vaccines require two shots, and he worries anti-PEG antibodies triggered by the first shot could increase the risk of an allergic reaction to the second or to PEGylated drugs""","['COVID19', 'vaccine']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,"Brooklyn, NY",2.0,Brooklyn,NY,United States,neg
Tue Dec 22 21:01:31 +0000 2020,1.34148906445381e+18,"I have no issues with you getting the vaccine - BUT as a #Paramedic, I’m in the 1A group, and I’ve had NO visibility on a timeline I can expect vaccination. I’ve seen multiple friends and former coworkers die from #COVID19, and I continue to be exposed at work. Can you help?","['Paramedic', 'COVID19']",FALSE,0.0,1.0,,Covid19 vaccine,"Southeastern PA / PG, MD",2.0,,,United States,neg
Tue Dec 22 21:01:29 +0000 2020,1.34148905778065e+18,"is it any coincidence a new strand of virus came upon the British after they received vaccine shots, now Uncle Joe is saying we still got plenty of dark days ahead of us..?
#vaccine 
#COVID19 
#PopulationControl","['vaccine', 'COVID19', 'PopulationControl']",FALSE,0.0,0.0,,Covid19 vaccine,"Chicago, IL. USA 🇺🇸 ",3.0,Chicago,IL,United States,neg
Tue Dec 22 21:01:23 +0000 2020,1.341489031323e+18,"The challenges of 2020 will continue into the new year, but there's light (and a vaccine) at the end of the tunnel.   reflects on the vital #pandemic response from city and local health officials working 24/7 to slow the spread of #COVID19 + more.","['pandemic', 'COVID19']",FALSE,1.0,0.0,,Covid19 vaccine,,2.0,,,,pos
Tue Dec 22 21:01:17 +0000 2020,1.34148900847245e+18,"The #COVID19 vaccine does not protect the body from contracting the #coronavirus 
It may also cause infertility.
That's why the manufacturer asked for and received immunity from prosecution.","['COVID19', 'coronavirus']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,"Mombasa, Kenya",2.0,Mombasa,,Kenya,neg
Tue Dec 22 21:01:16 +0000 2020,1.34148900248298e+18,"About 7 months left with #GATESpromised2ndPANDEMICb4 18monthsEXPIRATION #COVID19/#event201-but:
#ALWAYSremember: #2ndSEAL #nwoGENOCIDE global death count(according #event201=65M) will #PALEinCOMPARISON to the #4thSEAL #nwoGENOCIDE global deaths of 25%! #vaccine= #4thSEAL #FODDER","['GATESpromised2ndPANDEMICb4', 'COVID19', 'event201', 'ALWAYSremember', '2ndSEAL', 'nwoGENOCIDE', 'event201', 'PALEinCOMPARISON', '4thSEAL', 'nwoGENOCIDE', 'vaccine', '4thSEAL', 'FODDER']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,"Birchcliffe-Cliffside, Toronto",13.0,Toronto,ON,Canada,neu
Tue Dec 22 21:01:03 +0000 2020,1.34148894963893e+18,"#Unisys' Chief Trust Officer  on how hackers are targeting vaccine researchers, manufacturers and #COVID19 cold chain with #ransomware attacks. Read the full story:  via  #security","['Unisys', 'COVID19', 'ransomware', 'security']",FALSE,2.0,0.0,FALSE,Covid19 vaccine,"Blue Bell, PA, USA",4.0,Blue Bell,PA,United States,neu
Tue Dec 22 21:00:44 +0000 2020,1.34148886743478e+18,"ICYM: #USFalumna and  nurse Vanessa Arroyo, '20, was the first person in Tampa to receive the #COVID19 vaccine last week.
Read more:","['USFalumna', 'COVID19']",FALSE,0.0,2.0,FALSE,Covid19 vaccine,"Tampa, FL",2.0,Tampa,FL,United States,neu
Tue Dec 22 21:00:43 +0000 2020,1.34148886462452e+18,More information on the #COVID19 #vaccine from,"['COVID19', 'vaccine']",TRUE,0.0,0.0,FALSE,Covid19 vaccine,City of Cocoa,2.0,,,,neu
Tue Dec 22 21:00:31 +0000 2020,1.34148881488853e+18,"Staying Safe for #COVID19 Christmas Means Tough Choices, Feelings of Loss and Planning for 2021 via  #vaccine #publichealth #infectionprevention","['COVID19', 'vaccine', 'publichealth', 'infectionprevention']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,United States,4.0,,,United States,neu
Tue Dec 22 21:00:31 +0000 2020,1.34148881194398e+18,"Some Black pastors, key players in COVID education, are hesitating to push #vaccines   #COVID19","['vaccines', 'COVID19']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,Los Angeles,2.0,Los Angeles,CA,United States,neu
Tue Dec 22 21:00:26 +0000 2020,1.34148879297746e+18,And he’s eligible for the precious #COVID19 vaccine b4 almost every other American. 😡,['COVID19'],FALSE,0.0,0.0,,Covid19 vaccine,,1.0,,,,neg
Tue Dec 22 21:00:24 +0000 2020,1.34148878578424e+18,"ROLLING UP THEIR SLEEVES: 

Some of what I saw today as hardworking #FrontLineHeroes got their  #COVID19 #vaccine at Menorah Park with the help of  

Lots of thumbs-up as they did their part to protect themselves and residents.","['FrontLineHeroes', 'COVID19', 'vaccine']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,"Syracuse, NY",3.0,Syracuse,NY,United States,pos
Tue Dec 22 21:00:06 +0000 2020,1.34148870760661e+18,"What scientists know about the coronavirus variant spreading in the U.K.via NBC News  
#coronavirus #covid19 #vaccine","['coronavirus', 'covid19', 'vaccine']",FALSE,1.0,1.0,FALSE,Covid19 vaccine,"Rochester, NY USA",3.0,Rochester,NY,United States,neu
Tue Dec 22 21:00:02 +0000 2020,1.34148869155083e+18,"""So the first thing you might want to say to my African-American brothers and sisters is that the #vaccine that you’re going to be taking was developed by an African American,” said #Fauci""  #blackhealth #COVID #COVID19 #pandemic #science","['vaccine', 'Fauci', 'blackhealth', 'COVID', 'COVID19', 'pandemic', 'science']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,"Chapel Hill, NC; Atlanta, GA",7.0,,,United States,pos
Tue Dec 22 21:00:01 +0000 2020,1.34148868840088e+18,Moderna's COVID-19 vaccine ready to ship pending FDA approval  #covid19 #chronicillness #vaccine,"['covid19', 'chronicillness', 'vaccine']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,"Seattle, WA",3.0,Seattle,WA,United States,neu
Mon Dec 21 19:57:46 +0000 2020,1.34111063418491e+18,"Trump, his GOP enablers and accomplices and Trump's cult members, all of whom called covid19 a hoax and still deny it's lethality should be last on the list of vaccine recipients. But of course, the lying hypocrites are getting access first.",[],FALSE,8.0,32.0,,Covid19 vaccine,"Huntsville, AL ",0.0,Huntsville,AL ,United States,neg
Tue Dec 22 21:00:00 +0000 2020,1.34148868399673e+18,"Are you planning to get a COVID-19 vaccine?
This interview with UNLV immunologist, Dr. Jeffrey Ebersole, provides scientific answers to #vaccine questions: Are #COVID19 vaccines safe? What’s the difference between Pfizer and Moderna? Will you be immune?","['vaccine', 'COVID19']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,"Las Vegas, NV",2.0,Las Vegas,NV,United States,neu
Tue Dec 22 15:47:22 +0000 2020,1.34141000604705e+18,NEW:  says the goal is for every skilled nursing facility in Indiana to have their first #COVID19 vaccine clinic by end of January. Free standing assisted living facilities would come next.,['COVID19'],FALSE,0.0,0.0,FALSE,Covid19 vaccine,"Indianapolis, IN",1.0,Indianapolis,IN,United States,neu
Tue Dec 22 20:04:07 +0000 2020,1.34147462029007e+18,"🍎BREAKING: #COVID19 relief bill included secret #Republican stipulation that Americans pay $700 for each injection of the #COVID vaccine; less the upfront $600 relief &amp; since the vaccine requires two injections, Republicans can expect to profit $800 from each American.","['COVID19', 'Republican', 'COVID']",FALSE,1.0,0.0,,Covid19 vaccine,"38.573171,-90.435254",3.0,,,,neg
Tue Dec 22 13:25:52 +0000 2020,1.34137439794529e+18,The second vaccine approved for emergency use by federal authorities arrived in #Nevada and the Tier 1 population is moving closer to receiving the first complete round of immunizations against #COVID19.  #Moderna #LasVegas,"['Nevada', 'COVID19', 'Moderna', 'LasVegas']",FALSE,2.0,3.0,FALSE,Covid19 vaccine,Las Vegas,4.0,Las Vegas,NV,United States,neu
Tue Dec 22 20:59:44 +0000 2020,1.34148861486636e+18,"Earlier on whilst in a queue to fill up my buckets with water, this lady went on about how Covid19 was brought by the devil and we see that because Gov doesn't want them to pray away the diseases as a group; about how the suspicious it is that Covid has a vaccine and not HIV...",[],FALSE,0.0,0.0,,Covid19 vaccine,"Evaton, South Africa",0.0,Evaton,,South Africa,neg
Tue Dec 22 20:59:43 +0000 2020,1.34148861045397e+18,"Biden makes a speech reiterates everything we know about the Covid

&amp; all other political bullshit

Says nothing NO ideas

But Biden blame Trump for covid19

He should be on his knees sucking Trump's dick

Cuz HE takes over when there's a vaccine 

Because of Trump #BidenCalm",['BidenCalm'],FALSE,0.0,0.0,,Covid19 vaccine,,1.0,,,,neg
Tue Dec 22 13:01:08 +0000 2020,1.34136817199188e+18,"Keep up to date on the most recent information on the #COVID19vaccine by visiting: the   and of course, us! Find more vaccine information at 

#tchd #adamscounty #arapahoecounty #douglascounty #COVID19 #immunization #factcheck","['COVID19vaccine', 'tchd', 'adamscounty', 'arapahoecounty', 'douglascounty', 'COVID19', 'immunization', 'factcheck']",FALSE,5.0,4.0,FALSE,Covid19 vaccine,"Greenwood Village, CO",8.0,Greenwood Village,CO,United States,neu
Tue Dec 22 20:12:00 +0000 2020,1.34147660291228e+18,"Vaccines, like the #COVID19 vaccine, do not cause disease. However, vaccines can cause side effects. These side effects are normal and a sign
that the vaccine—and your body’s immune system—is working.",['COVID19'],FALSE,2.0,9.0,FALSE,Covid19 vaccine,Rhode Island,1.0,,RI,United States,neu
Tue Dec 22 19:15:00 +0000 2020,1.341462258334e+18,"The boss of BioNTech has said further studies are needed to be completely sure the pharmaceutical giant's Covid vaccine works against the new variant of virus.
#coronavirus #Corona #COVID19 #Covid19UK #coronavirusuk #coronavirustesting #coronavirusvaccine","['coronavirus', 'Corona', 'COVID19', 'Covid19UK', 'coronavirusuk', 'coronavirustesting', 'coronavirusvaccine']",FALSE,1.0,1.0,FALSE,Covid19 vaccine,UK,7.0,,,United Kingdom,pos
Tue Dec 22 20:58:13 +0000 2020,1.34148823453516e+18,"Relief bill's passage sets off scramble to declare victory, assign blame... 
#COVID19 #health #virus #vaccine #healthcare #lockdown #covid_19 #pandemic #economy #corona covid19 #coronavirus #money #news","['COVID19', 'health', 'virus', 'vaccine', 'healthcare', 'lockdown', 'covid_19', 'pandemic', 'economy', 'corona', 'coronavirus', 'money', 'news']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,Press Release Distribution,13.0,,,,neu
Tue Dec 22 17:37:45 +0000 2020,1.34143778526221e+18,"Screw you and your publicity stunt in the Villages. Meanwhile, I haven’t been able to see my mom in person in her nursing facility since February. Also, they have no idea when they are getting the vaccine! #FloridaCOVID #COVID19","['FloridaCOVID', 'COVID19']",FALSE,1.0,0.0,,Covid19 vaccine,home,2.0,,,,neg
Tue Dec 22 20:56:40 +0000 2020,1.34148784688093e+18,"Aus is weathering the effects of #COVID19 well, but it is clear that even with a potential vaccine on the horizon, we should be prepared for a generational impact on the economy. How do we try to rebuild the Aus economy from 2020?  #DrSamihNabulsi","['COVID19', 'DrSamihNabulsi']",FALSE,1.0,2.0,FALSE,Covid19 vaccine,"Sydney, New South Wales",2.0,Sydney,,Australia,neu
Tue Dec 22 20:57:35 +0000 2020,1.3414880739353e+18,"Very interesting read --&gt; More on IT's role in the distribution of the #COVID19 #vaccine, via","['COVID19', 'vaccine']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,"Chicago, Illinois",2.0,Chicago,IL,United States,pos
Tue Dec 22 17:30:19 +0000 2020,1.34143591449759e+18,"On the Moderna vaccine  confirms Health Canada has the last documents it needs for the review and says a decision will come “very soon”
#cdnpoli #COVID19","['cdnpoli', 'COVID19']",FALSE,6.0,4.0,,Covid19 vaccine,I write and talk for a living,2.0,,,,neu
Tue Dec 22 20:57:21 +0000 2020,1.34148801694734e+18,Pence.  How can u continue to support sedition and threaten our Democracy.  U continue to be complicit in the deaths of Americans with COVID19.  Why did you get a vaccine and then hold a rally without using the few tools that Americans have to prevent the spread. #Traitor,['Traitor'],FALSE,0.0,0.0,,Covid19 vaccine,,1.0,,,,neg
Sat Dec 19 16:22:41 +0000 2020,1.34033173073412e+18,"The FAA has reviewed the  #COVID19 vaccine for use by FAA-certificated pilots and air traffic controllers, with a required 48-hour waiting period after vaccination. Read more at",['COVID19'],FALSE,55.0,131.0,FALSE,Covid19 vaccine,"Washington, D.C.",1.0,,DC,United States,neu
Tue Dec 22 20:57:06 +0000 2020,1.34148795492184e+18,"210 new #COVID19 cases over the weekend in #Wisconsin prisons from 1519 tests (13.8%). Incarcerated folks are apparenlty not a priority for the vaccine in WI
78293 tests
9968 cases
570 active
1982 quarantine
672 isolation
19 deaths
2139 staff cases (26 new)
#coronavirus","['COVID19', 'Wisconsin', 'coronavirus']",TRUE,1.0,0.0,TRUE,Covid19 vaccine,"Madison, WI",3.0,Madison,WI,United States,neu
Tue Dec 22 20:57:03 +0000 2020,1.34148794336666e+18,They claimed the virus 🦠 was a hoax but look who’s first in line for the vaccine.   #MarcoRubio #JoniErnst #biden #COVID19 #TrumpVirus,"['MarcoRubio', 'JoniErnst', 'biden', 'COVID19', 'TrumpVirus']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,,5.0,,,,neg
Tue Dec 22 00:05:03 +0000 2020,1.34117286682656e+18,Questions about the #COVID19 vaccine? Learn more on our new vaccine page:,['COVID19'],FALSE,3.0,3.0,FALSE,Covid19 vaccine,"Vancouver, BC",1.0,Vancouver,BC,Canada,neu
Tue Dec 22 20:56:57 +0000 2020,1.34148791463551e+18,"So today, this happened. (Long thread follows)

You may recall that I've been in the   #COVID19 vaccine trial since September (Subject #15 here in Madison!), in which I've already completed my two-dose regimen &amp; am now simply in the monitoring for side effects and...",['COVID19'],FALSE,0.0,17.0,FALSE,Covid19 vaccine,"Madison, Wisconsin, USA",1.0,Madison,WI,United States,neu
Tue Dec 22 20:56:52 +0000 2020,1.34148789700705e+18,"Albemarle Regional Health Services Administers First Doses of #COVID19 Vaccine.  For additional information, see the attached Press Release.",['COVID19'],FALSE,0.0,0.0,FALSE,Covid19 vaccine,Northeastern NC,1.0,,NC,United States,neu
